"","fullname","datestart","basename","basename_sansext","sampleID","loggerID","filterID","sampletype","fieldworkerIDstr","fieldworkerID","HHIDstr","HHID","flag","filename_flag"
"159","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-28_KE117-KE004-L_7316",2019-10-28,"2019-10-28_KE117-KE004-L_7316","2019-10-28_KE117-KE004-L_7316","KE117-KE004-L","7316",NA,"L","KE004",4,"KE117",117,"good",1
"160","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-28_KE148-KE005-K_7237",2019-10-28,"2019-10-28_KE148-KE005-K_7237","2019-10-28_KE148-KE005-K_7237","KE148-KE005-K","7237",NA,"K","KE005",5,"KE148",148,"good",1
"161","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-28_KE148-KE005-L_7296",2019-10-28,"2019-10-28_KE148-KE005-L_7296","2019-10-28_KE148-KE005-L_7296","KE148-KE005-L","7296",NA,"L","KE005",5,"KE148",148,"good",1
"162","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-29_KE162-KE001-K_7303",2019-10-29,"2019-10-29_KE162-KE001-K_7303","2019-10-29_KE162-KE001-K_7303","KE162-KE001-K","7303",NA,"K","KE001",1,"KE162",162,"good",1
"163","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-29_KE162-KE001-L_7223",2019-10-29,"2019-10-29_KE162-KE001-L_7223","2019-10-29_KE162-KE001-L_7223","KE162-KE001-L","7223",NA,"L","KE001",1,"KE162",162,"good",1
"164","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-30_KE048-KE004-K_7220",2019-10-30,"2019-10-30_KE048-KE004-K_7220","2019-10-30_KE048-KE004-K_7220","KE048-KE004-K","7220",NA,"K","KE004",4,"KE048",48,"good",1
"165","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-30_KE048-KE004-L_7290",2019-10-30,"2019-10-30_KE048-KE004-L_7290","2019-10-30_KE048-KE004-L_7290","KE048-KE004-L","7290",NA,"L","KE004",4,"KE048",48,"good",1
"166","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-30_KE229-KE011-K_7318",2019-10-30,"2019-10-30_KE229-KE011-K_7318","2019-10-30_KE229-KE011-K_7318","KE229-KE011-K","7318",NA,"K","KE011",11,"KE229",229,"good",1
"167","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-10-30_KE229-KE011-L_07338",2019-10-30,"2019-10-30_KE229-KE011-L_07338","2019-10-30_KE229-KE011-L_07338","KE229-KE011-L","07338",NA,"L","KE011",11,"KE229",229,"good",1
"168","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/UNOPs/Datafromtheteam/PATS+/HAPP+/2019-KE023-KE005-L_7223",NA,"2019-KE023-KE005-L_7223","2019-KE023-KE005-L_7223","7223",NA,NA,NA,NA,NA,"7223",7223,"good",1
