"","fullname","datestart","basename","basename_sansext","sampleID","loggerID","filterID","sampletype","fieldworkerIDstr","fieldworkerID","HHIDstr","HHID","flag","filename_flag"
"70","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-25_KE196-KE008-Y_ECM00498_CAA726raw",2019-10-25,"2019-10-25_KE196-KE008-Y_ECM00498_CAA726raw","2019-10-25_KE196-KE008-Y_ECM00498_CAA726raw","KE196-KE008-Y","ECM00498","CAA726raw","Y","KE008",8,"KE196",196,"good",0
"71","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-25_KE199-KE006-C_UCC320084N_CAA821raw",2019-10-25,"2019-10-25_KE199-KE006-C_UCC320084N_CAA821raw","2019-10-25_KE199-KE006-C_UCC320084N_CAA821raw","KE199-KE006-C","UCC320084N","CAA821raw","C","KE006",6,"KE199",199,"good",0
"72","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-25_KE199-KE006-K_UGF320508N_CAA853raw",2019-10-25,"2019-10-25_KE199-KE006-K_UGF320508N_CAA853raw","2019-10-25_KE199-KE006-K_UGF320508N_CAA853raw","KE199-KE006-K","UGF320508N","CAA853raw","K","KE006",6,"KE199",199,"good",0
"73","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-25_KE199-KE006-Y_ECM00469_CAA740raw",2019-10-25,"2019-10-25_KE199-KE006-Y_ECM00469_CAA740raw","2019-10-25_KE199-KE006-Y_ECM00469_CAA740raw","KE199-KE006-Y","ECM00469","CAA740raw","Y","KE006",6,"KE199",199,"good",0
"74","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-25_KE201-KE004-C_UCC320080N_CAA538raw",2019-10-25,"2019-10-25_KE201-KE004-C_UCC320080N_CAA538raw","2019-10-25_KE201-KE004-C_UCC320080N_CAA538raw","KE201-KE004-C","UCC320080N","CAA538raw","C","KE004",4,"KE201",201,"good",0
"75","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-25_KE201-KE004-K_UGF320415N_CAA537raw",2019-10-25,"2019-10-25_KE201-KE004-K_UGF320415N_CAA537raw","2019-10-25_KE201-KE004-K_UGF320415N_CAA537raw","KE201-KE004-K","UGF320415N","CAA537raw","K","KE004",4,"KE201",201,"good",0
"76","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-25_KE201-KE004-Y_ECM00480_CAA724raw",2019-10-25,"2019-10-25_KE201-KE004-Y_ECM00480_CAA724raw","2019-10-25_KE201-KE004-Y_ECM00480_CAA724raw","KE201-KE004-Y","ECM00480","CAA724raw","Y","KE004",4,"KE201",201,"good",0
"77","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-25_KE219-KE007-C_UGF320259N-CAA840raw",2019-10-25,"2019-10-25_KE219-KE007-C_UGF320259N-CAA840raw","2019-10-25_KE219-KE007-C_UGF320259N-CAA840raw","KE219-KE007-C","UGF320259N-CAA840raw",NA,"C","KE007",7,"KE219",219,"good",1
"78","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-25_KE219-KE007-K_UGF320502N-CAA819raw",2019-10-25,"2019-10-25_KE219-KE007-K_UGF320502N-CAA819raw","2019-10-25_KE219-KE007-K_UGF320502N-CAA819raw","KE219-KE007-K","UGF320502N-CAA819raw",NA,"K","KE007",7,"KE219",219,"good",1
"79","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-29_ECM00480_CAA679",2019-10-29,"2019-10-29_ECM00480_CAA679","2019-10-29_ECM00480_CAA679","ECM00480","CAA679",NA,NA,NA,NA,"ECM00480",480,"good",1
"80","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-29_KE117-KE002-C_UCC320129F_CAA521raw",2019-10-29,"2019-10-29_KE117-KE002-C_UCC320129F_CAA521raw","2019-10-29_KE117-KE002-C_UCC320129F_CAA521raw","KE117-KE002-C","UCC320129F","CAA521raw","C","KE002",2,"KE117",117,"good",0
"81","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-29_KE117-KE002-K_MicroPEM_102919_175759raw",2019-10-29,"2019-10-29_KE117-KE002-K_MicroPEM_102919_175759raw","2019-10-29_KE117-KE002-K_MicroPEM_102919_175759raw","KE117-KE002-K","MicroPEM","102919","K","KE002",2,"KE117",117,"good",1
"82","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-29_KE117-KE002-Y_ECM00469_CAA722raw",2019-10-29,"2019-10-29_KE117-KE002-Y_ECM00469_CAA722raw","2019-10-29_KE117-KE002-Y_ECM00469_CAA722raw","KE117-KE002-Y","ECM00469","CAA722raw","Y","KE002",2,"KE117",117,"good",0
"83","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-29_KE148-KE003-C_UGF320577N_CAA536raw",2019-10-29,"2019-10-29_KE148-KE003-C_UGF320577N_CAA536raw","2019-10-29_KE148-KE003-C_UGF320577N_CAA536raw","KE148-KE003-C","UGF320577N","CAA536raw","C","KE003",3,"KE148",148,"good",0
"84","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-29_KE148-KE003-Y_ECM00055_CAA718raw",2019-10-29,"2019-10-29_KE148-KE003-Y_ECM00055_CAA718raw","2019-10-29_KE148-KE003-Y_ECM00055_CAA718raw","KE148-KE003-Y","ECM00055","CAA718raw","Y","KE003",3,"KE148",148,"good",0
"85","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-29_KE174-KE006-ECM00480-Y_CAA709raw",2019-10-29,"2019-10-29_KE174-KE006-ECM00480-Y_CAA709raw","2019-10-29_KE174-KE006-ECM00480-Y_CAA709raw","KE174-KE006-ECM00480-Y","CAA709raw",NA,"ECM00480","KE006",6,"KE174",174,"good",1
"86","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-29_KE174-KE006-UCC320080N-C_CAA539raw",2019-10-29,"2019-10-29_KE174-KE006-UCC320080N-C_CAA539raw","2019-10-29_KE174-KE006-UCC320080N-C_CAA539raw","KE174-KE006-UCC320080N-C","CAA539raw",NA,"UCC320080N","KE006",6,"KE174",174,"good",1
"87","/Users/ricardopiedrahita/Dropbox/CA(Kenya)/CleanAirAfrica/MicroPEMandECMRawFiles/2019-10-29_KE174-KE006-UGF320508N-K_CAA519raw",2019-10-29,"2019-10-29_KE174-KE006-UGF320508N-K_CAA519raw","2019-10-29_KE174-KE006-UGF320508N-K_CAA519raw","KE174-KE006-UGF320508N-K","CAA519raw",NA,"UGF320508N","KE006",6,"KE174",174,"good",1
